"Date","count","covid_case","covid_trend"
2017-03-07,4730,0,0
2017-03-08,4675,0,0
2017-03-09,4662,0,0
2017-03-10,4416,0,0
2017-03-11,1851,0,0
2017-03-12,1813,0,0
2017-03-13,4744,0,0
2017-03-14,4624,0,0
2017-03-15,4626,0,0
2017-03-16,4587,0,0
2017-03-17,4613,0,0
2017-03-18,1819,0,0
2017-03-19,1784,0,0
2017-03-20,4626,0,0
2017-03-21,4816,0,0
2017-03-22,4747,0,0
2017-03-23,4622,0,0
2017-03-24,4635,0,0
2017-03-25,1862,0,0
2017-03-26,1951,0,0
2017-03-27,4757,0,0
2017-03-28,4646,0,0
2017-03-29,4652,0,0
2017-03-30,4554,0,0
2017-03-31,4557,0,0
2017-04-01,1834,0,0
2017-04-02,1828,0,0
2017-04-03,4698,0,0
2017-04-04,4797,0,0
2017-04-05,4682,0,0
2017-04-06,4608,0,0
2017-04-07,4502,0,0
2017-04-08,1739,0,0
2017-04-09,1829,0,0
2017-04-10,4732,0,0
2017-04-11,4705,0,0
2017-04-12,4456,0,0
2017-04-13,4423,0,0
2017-04-14,4481,0,0
2017-04-15,1922,0,0
2017-04-16,1973,0,0
2017-04-17,4639,0,0
2017-04-18,4557,0,0
2017-04-19,4594,0,0
2017-04-20,5033,0,0
2017-04-21,4556,0,0
2017-04-22,1919,0,0
2017-04-23,1854,0,0
2017-04-24,4658,0,0
2017-04-25,4753,0,0
2017-04-26,4612,0,0
2017-04-27,4641,0,0
2017-04-28,4563,0,0
2017-04-29,1925,0,0
2017-04-30,1860,0,0
2017-05-01,2627,0,0
2017-05-02,4355,0,0
2017-05-03,1828,0,0
2017-05-04,3973,0,0
2017-05-05,1758,0,0
2017-05-06,1777,0,0
2017-05-07,1870,0,0
2017-05-08,4535,0,0
2017-05-09,2081,0,0
2017-05-10,4495,0,0
2017-05-11,4742,0,0
2017-05-12,4659,0,0
2017-05-13,1918,0,0
2017-05-14,1900,0,0
2017-05-15,4573,0,0
2017-05-16,4635,0,0
2017-05-17,4721,0,0
2017-05-18,4716,0,0
2017-05-19,4678,0,0
2017-05-20,1997,0,0
2017-05-21,1938,0,0
2017-05-22,4830,0,0
2017-05-23,4743,0,0
2017-05-24,4697,0,0
2017-05-25,4674,0,0
2017-05-26,4623,0,0
2017-05-27,1958,0,0
2017-05-28,1895,0,0
2017-05-29,4709,0,0
2017-05-30,4739,0,0
2017-05-31,4626,0,0
2017-06-01,4609,0,0
2017-06-02,4465,0,0
2017-06-03,1889,0,0
2017-06-04,1809,0,0
2017-06-05,4481,0,0
2017-06-06,1665,0,0
2017-06-07,4456,0,0
2017-06-08,4495,0,0
2017-06-09,4567,0,0
2017-06-10,1900,0,0
2017-06-11,1826,0,0
2017-06-12,4690,0,0
2017-06-13,4755,0,0
2017-06-14,4651,0,0
2017-06-15,4638,0,0
2017-06-16,4399,0,0
2017-06-17,1939,0,0
2017-06-18,1910,0,0
2017-06-19,4513,0,0
2017-06-20,4700,0,0
2017-06-21,4686,0,0
2017-06-22,4672,0,0
2017-06-23,4578,0,0
2017-06-24,1948,0,0
2017-06-25,1816,0,0
2017-06-26,4487,0,0
2017-06-27,4702,0,0
2017-06-28,4612,0,0
2017-06-29,4652,0,0
2017-06-30,4496,0,0
2017-07-01,1980,0,0
2017-07-02,1693,0,0
2017-07-03,4531,0,0
2017-07-04,4661,0,0
2017-07-05,4702,0,0
2017-07-06,4586,0,0
2017-07-07,4666,0,0
2017-07-08,1879,0,0
2017-07-09,1835,0,0
2017-07-10,4391,0,0
2017-07-11,4543,0,0
2017-07-12,4616,0,0
2017-07-13,4586,0,0
2017-07-14,4632,0,0
2017-07-15,1918,0,0
2017-07-16,1798,0,0
2017-07-17,4693,0,0
2017-07-18,4650,0,0
2017-07-19,4686,0,0
2017-07-20,4642,0,0
2017-07-21,4663,0,0
2017-07-22,2007,0,0
2017-07-23,1541,0,0
2017-07-24,4441,0,0
2017-07-25,4712,0,0
2017-07-26,4585,0,0
2017-07-27,4427,0,0
2017-07-28,4323,0,0
2017-07-29,1949,0,0
2017-07-30,1849,0,0
2017-07-31,4074,0,0
2017-08-01,4271,0,0
2017-08-02,4378,0,0
2017-08-03,4284,0,0
2017-08-04,4246,0,0
2017-08-05,2046,0,0
2017-08-06,1707,0,0
2017-08-07,4531,0,0
2017-08-08,4458,0,0
2017-08-09,4514,0,0
2017-08-10,4435,0,0
2017-08-11,4573,0,0
2017-08-12,2002,0,0
2017-08-13,1710,0,0
2017-08-14,4333,0,0
2017-08-15,1448,0,0
2017-08-16,4566,0,0
2017-08-17,4624,0,0
2017-08-18,4590,0,0
2017-08-19,2061,0,0
2017-08-20,1697,0,0
2017-08-21,4663,0,0
2017-08-22,4779,0,0
2017-08-23,4645,0,0
2017-08-24,4636,0,0
2017-08-25,4487,0,0
2017-08-26,1711,0,0
2017-08-27,1868,0,0
2017-08-28,4536,0,0
2017-08-29,4644,0,0
2017-08-30,4537,0,0
2017-08-31,4543,0,0
2017-09-01,4498,0,0
2017-09-02,1809,0,0
2017-09-03,1953,0,0
2017-09-04,4720,0,0
2017-09-05,4710,0,0
2017-09-06,4327,0,0
2017-09-07,4496,0,0
2017-09-08,4511,0,0
2017-09-09,1911,0,0
2017-09-10,1804,0,0
2017-09-11,4591,0,0
2017-09-12,4658,0,0
2017-09-13,4260,0,0
2017-09-14,4340,0,0
2017-09-15,4304,0,0
2017-09-16,1899,0,0
2017-09-17,1830,0,0
2017-09-18,4455,0,0
2017-09-19,4277,0,0
2017-09-20,4374,0,0
2017-09-21,4599,0,0
2017-09-22,4344,0,0
2017-09-23,1794,0,0
2017-09-24,1829,0,0
2017-09-25,4489,0,0
2017-09-26,4465,0,0
2017-09-27,4294,0,0
2017-09-28,4043,0,0
2017-09-29,4132,0,0
2017-09-30,1900,0,0
2017-10-01,1657,0,0
2017-10-02,1956,0,0
2017-10-03,1377,0,0
2017-10-04,1473,0,0
2017-10-05,1492,0,0
2017-10-06,1613,0,0
2017-10-07,1768,0,0
2017-10-08,1648,0,0
2017-10-09,1687,0,0
2017-10-10,4839,0,0
2017-10-11,4620,0,0
2017-10-12,4679,0,0
2017-10-13,4567,0,0
2017-10-14,1950,0,0
2017-10-15,1913,0,0
2017-10-16,4720,0,0
2017-10-17,4622,0,0
2017-10-18,4410,0,0
2017-10-19,4415,0,0
2017-10-20,4229,0,0
2017-10-21,1764,0,0
2017-10-22,1807,0,0
2017-10-23,4602,0,0
2017-10-24,4644,0,0
2017-10-25,4540,0,0
2017-10-26,4633,0,0
2017-10-27,4398,0,0
2017-10-28,1819,0,0
2017-10-29,1775,0,0
2017-10-30,4441,0,0
2017-10-31,4347,0,0
2017-11-01,4496,0,0
2017-11-02,4440,0,0
2017-11-03,4202,0,0
2017-11-04,1669,0,0
2017-11-05,1776,0,0
2017-11-06,4553,0,0
2017-11-07,4449,0,0
2017-11-08,4505,0,0
2017-11-09,4556,0,0
2017-11-10,4176,0,0
2017-11-11,1616,0,0
2017-11-12,1715,0,0
2017-11-13,4465,0,0
2017-11-14,4494,0,0
2017-11-15,4445,0,0
2017-11-16,4356,0,0
2017-11-17,4313,0,0
2017-11-18,1773,0,0
2017-11-19,1688,0,0
2017-11-20,4472,0,0
2017-11-21,4300,0,0
2017-11-22,4201,0,0
2017-11-23,4347,0,0
2017-11-24,4106,0,0
2017-11-25,1466,0,0
2017-11-26,1649,0,0
2017-11-27,4580,0,0
2017-11-28,4594,0,0
2017-11-29,4512,0,0
2017-11-30,4455,0,0
2017-12-01,4095,0,0
2017-12-02,1706,0,0
2017-12-03,1693,0,0
2017-12-04,4385,0,0
2017-12-05,4159,0,0
2017-12-06,4103,0,0
2017-12-07,4123,0,0
2017-12-08,4044,0,0
2017-12-09,1592,0,0
2017-12-10,1520,0,0
2017-12-11,4356,0,0
2017-12-12,4168,0,0
2017-12-13,4055,0,0
2017-12-14,4285,0,0
2017-12-15,4149,0,0
2017-12-16,1535,0,0
2017-12-17,1558,0,0
2017-12-18,3625,0,0
2017-12-19,3975,0,0
2017-12-20,4066,0,0
2017-12-21,4074,0,0
2017-12-22,3585,0,0
2017-12-23,1568,0,0
2017-12-24,1437,0,0
2017-12-25,1719,0,0
2017-12-26,4203,0,0
2017-12-27,3833,0,0
2017-12-28,3566,0,0
2017-12-29,3712,0,0
2017-12-30,1468,0,0
2017-12-31,1270,0,0
2018-01-01,1186,0,0
2018-01-02,4070,0,0
2018-01-03,4053,0,0
2018-01-04,4181,0,0
2018-01-05,4203,0,0
2018-01-06,1708,0,0
2018-01-07,1665,0,0
2018-01-08,4325,0,0
2018-01-09,4352,0,0
2018-01-10,4198,0,0
2018-01-11,3965,0,0
2018-01-12,3859,0,0
2018-01-13,1642,0,0
2018-01-14,1604,0,0
2018-01-15,4361,0,0
2018-01-16,4331,0,0
2018-01-17,4284,0,0
2018-01-18,4316,0,0
2018-01-19,4346,0,0
2018-01-20,1678,0,0
2018-01-21,1700,0,0
2018-01-22,4328,0,0
2018-01-23,4265,0,0
2018-01-24,3830,0,0
2018-01-25,4051,0,0
2018-01-26,3955,0,0
2018-01-27,1617,0,0
2018-01-28,1626,0,0
2018-01-29,4245,0,0
2018-01-30,4246,0,0
2018-01-31,4162,0,0
2018-02-01,4222,0,0
2018-02-02,4126,0,0
2018-02-03,1624,0,0
2018-02-04,1699,0,0
2018-02-05,4070,0,0
2018-02-06,4017,0,0
2018-02-07,4056,0,0
2018-02-08,4223,0,0
2018-02-09,4203,0,0
2018-02-10,1786,0,0
2018-02-11,1670,0,0
2018-02-12,4147,0,0
2018-02-13,3727,0,0
2018-02-14,3686,0,0
2018-02-15,1370,0,0
2018-02-16,1307,0,0
2018-02-17,1201,0,0
2018-02-18,1684,0,0
2018-02-19,4161,0,0
2018-02-20,4119,0,0
2018-02-21,4141,0,0
2018-02-22,4296,0,0
2018-02-23,3801,0,0
2018-02-24,1596,0,0
2018-02-25,1599,0,0
2018-02-26,4165,0,0
2018-02-27,4232,0,0
2018-02-28,4024,0,0
2018-03-01,1410,0,0
2018-03-02,4003,0,0
2018-03-03,1574,0,0
2018-03-04,1670,0,0
2018-03-05,4098,0,0
2018-03-06,4342,0,0
2018-03-07,4174,0,0
2018-03-08,4184,0,0
2018-03-09,4183,0,0
2018-03-10,1600,0,0
2018-03-11,1683,0,0
2018-03-12,4140,0,0
2018-03-13,4142,0,0
2018-03-14,4069,0,0
2018-03-15,4072,0,0
2018-03-16,4212,0,0
2018-03-17,1659,0,0
2018-03-18,1507,0,0
2018-03-19,4219,0,0
2018-03-20,4306,0,0
2018-03-21,4042,0,0
2018-03-22,4286,0,0
2018-03-23,4188,0,0
2018-03-24,1636,0,0
2018-03-25,1633,0,0
2018-03-26,4328,0,0
2018-03-27,4379,0,0
2018-03-28,4180,0,0
2018-03-29,4192,0,0
2018-03-30,4217,0,0
2018-03-31,1673,0,0
2018-04-01,1614,0,0
2018-04-02,4183,0,0
2018-04-03,4139,0,0
2018-04-04,4020,0,0
2018-04-05,4054,0,0
2018-04-06,4121,0,0
2018-04-07,1591,0,0
2018-04-08,1649,0,0
2018-04-09,4192,0,0
2018-04-10,4264,0,0
2018-04-11,4014,0,0
2018-04-12,4107,0,0
2018-04-13,4182,0,0
2018-04-14,1583,0,0
2018-04-15,1693,0,0
2018-04-16,4151,0,0
2018-04-17,4057,0,0
2018-04-18,4016,0,0
2018-04-19,4078,0,0
2018-04-20,4107,0,0
2018-04-21,1713,0,0
2018-04-22,1603,0,0
2018-04-23,4003,0,0
2018-04-24,4079,0,0
2018-04-25,3904,0,0
2018-04-26,4299,0,0
2018-04-27,4140,0,0
2018-04-28,1626,0,0
2018-04-29,1584,0,0
2018-04-30,4080,0,0
2018-05-01,2416,0,0
2018-05-02,4205,0,0
2018-05-03,4187,0,0
2018-05-04,4140,0,0
2018-05-05,1573,0,0
2018-05-06,1588,0,0
2018-05-07,1749,0,0
2018-05-08,4241,0,0
2018-05-09,4272,0,0
2018-05-10,4222,0,0
2018-05-11,4416,0,0
2018-05-12,1580,0,0
2018-05-13,1722,0,0
2018-05-14,4413,0,0
2018-05-15,4432,0,0
2018-05-16,4075,0,0
2018-05-17,4182,0,0
2018-05-18,4063,0,0
2018-05-19,1710,0,0
2018-05-20,1713,0,0
2018-05-21,4070,0,0
2018-05-22,1764,0,0
2018-05-23,4434,0,0
2018-05-24,4208,0,0
2018-05-25,4039,0,0
2018-05-26,1760,0,0
2018-05-27,1694,0,0
2018-05-28,4289,0,0
2018-05-29,4301,0,0
2018-05-30,4253,0,0
2018-05-31,4131,0,0
2018-06-01,4121,0,0
2018-06-02,1697,0,0
2018-06-03,1769,0,0
2018-06-04,4329,0,0
2018-06-05,4195,0,0
2018-06-06,1682,0,0
2018-06-07,4293,0,0
2018-06-08,4173,0,0
2018-06-09,1835,0,0
2018-06-10,1712,0,0
2018-06-11,4357,0,0
2018-06-12,4403,0,0
2018-06-13,1863,0,0
2018-06-14,3858,0,0
2018-06-15,4038,0,0
2018-06-16,1735,0,0
2018-06-17,1719,0,0
2018-06-18,4323,0,0
2018-06-19,4204,0,0
2018-06-20,4103,0,0
2018-06-21,4332,0,0
2018-06-22,4232,0,0
2018-06-23,1554,0,0
2018-06-24,1671,0,0
2018-06-25,4210,0,0
2018-06-26,4158,0,0
2018-06-27,4399,0,0
2018-06-28,4284,0,0
2018-06-29,4098,0,0
2018-06-30,1669,0,0
2018-07-01,1559,0,0
2018-07-02,3811,0,0
2018-07-03,4047,0,0
2018-07-04,4016,0,0
2018-07-05,4054,0,0
2018-07-06,3981,0,0
2018-07-07,1715,0,0
2018-07-08,1679,0,0
2018-07-09,4032,0,0
2018-07-10,4138,0,0
2018-07-11,4048,0,0
2018-07-12,4078,0,0
2018-07-13,4032,0,0
2018-07-14,1674,0,0
2018-07-15,1708,0,0
2018-07-16,4039,0,0
2018-07-17,4195,0,0
2018-07-18,4085,0,0
2018-07-19,4171,0,0
2018-07-20,4077,0,0
2018-07-21,1695,0,0
2018-07-22,1598,0,0
2018-07-23,4034,0,0
2018-07-24,3887,0,0
2018-07-25,3900,0,0
2018-07-26,3754,0,0
2018-07-27,3844,0,0
2018-07-28,1650,0,0
2018-07-29,1658,0,0
2018-07-30,3875,0,0
2018-07-31,3732,0,0
2018-08-01,3661,0,0
2018-08-02,3786,0,0
2018-08-03,3753,0,0
2018-08-04,1760,0,0
2018-08-05,1633,0,0
2018-08-06,4181,0,0
2018-08-07,4087,0,0
2018-08-08,3969,0,0
2018-08-09,4114,0,0
2018-08-10,3917,0,0
2018-08-11,1798,0,0
2018-08-12,1637,0,0
2018-08-13,4199,0,0
2018-08-14,4194,0,0
2018-08-15,1599,0,0
2018-08-16,4228,0,0
2018-08-17,4176,0,0
2018-08-18,1757,0,0
2018-08-19,1700,0,0
2018-08-20,4206,0,0
2018-08-21,4148,0,0
2018-08-22,4084,0,0
2018-08-23,3970,0,0
2018-08-24,2945,0,0
2018-08-25,1822,0,0
2018-08-26,1673,0,0
2018-08-27,3916,0,0
2018-08-28,4076,0,0
2018-08-29,4027,0,0
2018-08-30,3963,0,0
2018-08-31,4274,0,0
2018-09-01,1885,0,0
2018-09-02,1690,0,0
2018-09-03,4103,0,0
2018-09-04,4190,0,0
2018-09-05,4034,0,0
2018-09-06,4118,0,0
2018-09-07,3995,0,0
2018-09-08,1816,0,0
2018-09-09,1667,0,0
2018-09-10,4156,0,0
2018-09-11,4055,0,0
2018-09-12,3879,0,0
2018-09-13,4042,0,0
2018-09-14,4111,0,0
2018-09-15,1668,0,0
2018-09-16,1710,0,0
2018-09-17,4121,0,0
2018-09-18,4015,0,0
2018-09-19,3821,0,0
2018-09-20,3685,0,0
2018-09-21,3431,0,0
2018-09-22,1762,0,0
2018-09-23,1693,0,0
2018-09-24,1424,0,0
2018-09-25,1415,0,0
2018-09-26,1563,0,0
2018-09-27,4117,0,0
2018-09-28,4151,0,0
2018-09-29,1890,0,0
2018-09-30,1701,0,0
2018-10-01,4123,0,0
2018-10-02,4222,0,0
2018-10-03,1608,0,0
2018-10-04,4105,0,0
2018-10-05,3925,0,0
2018-10-06,1664,0,0
2018-10-07,1724,0,0
2018-10-08,4045,0,0
2018-10-09,1602,0,0
2018-10-10,4081,0,0
2018-10-11,4081,0,0
2018-10-12,4253,0,0
2018-10-13,1867,0,0
2018-10-14,1563,0,0
2018-10-15,3987,0,0
2018-10-16,4019,0,0
2018-10-17,4001,0,0
2018-10-18,4139,0,0
2018-10-19,4056,0,0
2018-10-20,1868,0,0
2018-10-21,1583,0,0
2018-10-22,4311,0,0
2018-10-23,3967,0,0
2018-10-24,3838,0,0
2018-10-25,3956,0,0
2018-10-26,3770,0,0
2018-10-27,1618,0,0
2018-10-28,1513,0,0
2018-10-29,3911,0,0
2018-10-30,3999,0,0
2018-10-31,3865,0,0
2018-11-01,3841,0,0
2018-11-02,4076,0,0
2018-11-03,1773,0,0
2018-11-04,1568,0,0
2018-11-05,4179,0,0
2018-11-06,4154,0,0
2018-11-07,3877,0,0
2018-11-08,3914,0,0
2018-11-09,4102,0,0
2018-11-10,1630,0,0
2018-11-11,1570,0,0
2018-11-12,4196,0,0
2018-11-13,3866,0,0
2018-11-14,3762,0,0
2018-11-15,3781,0,0
2018-11-16,4002,0,0
2018-11-17,1424,0,0
2018-11-18,1549,0,0
2018-11-19,4010,0,0
2018-11-20,3961,0,0
2018-11-21,3767,0,0
2018-11-22,3932,0,0
2018-11-23,4032,0,0
2018-11-24,1302,0,0
2018-11-25,1412,0,0
2018-11-26,3905,0,0
2018-11-27,3814,0,0
2018-11-28,3844,0,0
2018-11-29,3854,0,0
2018-11-30,3962,0,0
2018-12-01,1479,0,0
2018-12-02,1535,0,0
2018-12-03,3754,0,0
2018-12-04,3657,0,0
2018-12-05,3788,0,0
2018-12-06,3928,0,0
2018-12-07,3213,0,0
2018-12-08,1410,0,0
2018-12-09,1357,0,0
2018-12-10,3749,0,0
2018-12-11,3699,0,0
2018-12-12,3588,0,0
2018-12-13,3702,0,0
2018-12-14,3456,0,0
2018-12-15,1511,0,0
2018-12-16,1440,0,0
2018-12-17,3736,0,0
2018-12-18,3480,0,0
2018-12-19,3432,0,0
2018-12-20,3494,0,0
2018-12-21,3433,0,0
2018-12-22,1568,0,0
2018-12-23,1445,0,0
2018-12-24,3544,0,0
2018-12-25,1442,0,0
2018-12-26,3515,0,0
2018-12-27,3349,0,0
2018-12-28,3329,0,0
2018-12-29,1442,0,0
2018-12-30,1464,0,0
2018-12-31,2991,0,0
2019-01-01,1036,0,0
2019-01-02,3584,0,0
2019-01-03,3769,0,0
2019-01-04,3726,0,0
2019-01-05,1521,0,0
2019-01-06,1514,0,0
2019-01-07,3977,0,0
2019-01-08,3866,0,0
2019-01-09,3683,0,0
2019-01-10,3855,0,0
2019-01-11,3894,0,0
2019-01-12,1599,0,0
2019-01-13,1486,0,0
2019-01-14,3937,0,0
2019-01-15,3811,0,0
2019-01-16,3702,0,0
2019-01-17,3852,0,0
2019-01-18,3829,0,0
2019-01-19,1439,0,0
2019-01-20,1590,0,0
2019-01-21,3977,0,0
2019-01-22,3894,0,0
2019-01-23,3697,0,0
2019-01-24,3670,0,0
2019-01-25,3744,0,0
2019-01-26,1527,0,0
2019-01-27,1515,0,0
2019-01-28,4071,0,0
2019-01-29,3775,0,0
2019-01-30,3605,0,0
2019-01-31,3600,0,0
2019-02-01,3508,0,0
2019-02-02,1536,0,0
2019-02-03,1394,0,0
2019-02-04,1242,0,0
2019-02-05,1206,0,0
2019-02-06,1351,0,0
2019-02-07,3822,0,0
2019-02-08,3864,0,0
2019-02-09,1624,0,0
2019-02-10,1460,0,0
2019-02-11,3832,0,0
2019-02-12,4047,0,0
2019-02-13,3848,0,0
2019-02-14,3870,0,0
2019-02-15,3690,0,0
2019-02-16,1536,0,0
2019-02-17,1625,0,0
2019-02-18,3818,0,0
2019-02-19,3731,0,0
2019-02-20,3545,0,0
2019-02-21,3847,0,0
2019-02-22,3747,0,0
2019-02-23,1656,0,0
2019-02-24,1575,0,0
2019-02-25,3907,0,0
2019-02-26,3791,0,0
2019-02-27,3812,0,0
2019-02-28,3611,0,0
2019-03-01,1468,0,0
2019-03-02,1439,0,0
2019-03-03,1602,0,0
2019-03-04,3908,0,0
2019-03-05,3999,0,0
2019-03-06,3890,0,0
2019-03-07,3865,0,0
2019-03-08,3694,0,0
2019-03-09,1650,0,0
2019-03-10,1560,0,0
2019-03-11,3899,0,0
2019-03-12,3942,0,0
2019-03-13,3956,0,0
2019-03-14,3830,0,0
2019-03-15,3833,0,0
2019-03-16,1616,0,0
2019-03-17,1594,0,0
2019-03-18,3784,0,0
2019-03-19,3918,0,0
2019-03-20,3825,0,0
2019-03-21,4034,0,0
2019-03-22,3889,0,0
2019-03-23,1673,0,0
2019-03-24,1627,0,0
2019-03-25,3970,0,0
2019-03-26,4075,0,0
2019-03-27,3923,0,0
2019-03-28,3891,0,0
2019-03-29,3776,0,0
2019-03-30,1599,0,0
2019-03-31,1596,0,0
2019-04-01,4098,0,0
2019-04-02,4013,0,0
2019-04-03,4125,0,0
2019-04-04,4037,0,0
2019-04-05,4001,0,0
2019-04-06,1614,0,0
2019-04-07,1663,0,0
2019-04-08,4201,0,0
2019-04-09,4132,0,0
2019-04-10,4026,0,0
2019-04-11,4122,0,0
2019-04-12,3990,0,0
2019-04-13,1607,0,0
2019-04-14,1569,0,0
2019-04-15,4147,0,0
2019-04-16,4105,0,0
2019-04-17,4061,0,0
2019-04-18,4081,0,0
2019-04-19,4147,0,0
2019-04-20,1718,0,0
2019-04-21,1638,0,0
2019-04-22,4275,0,0
2019-04-23,4242,0,0
2019-04-24,4159,0,0
2019-04-25,3952,0,0
2019-04-26,4078,0,0
2019-04-27,1560,0,0
2019-04-28,1661,0,0
2019-04-29,4142,0,0
2019-04-30,4194,0,0
2019-05-01,2022,0,0
2019-05-02,4053,0,0
2019-05-03,3986,0,0
2019-05-04,1572,0,0
2019-05-05,1370,0,0
2019-05-06,1667,0,0
2019-05-07,3949,0,0
2019-05-08,3983,0,0
2019-05-09,4065,0,0
2019-05-10,3936,0,0
2019-05-11,1750,0,0
2019-05-12,1583,0,0
2019-05-13,4051,0,0
2019-05-14,4105,0,0
2019-05-15,4008,0,0
2019-05-16,3948,0,0
2019-05-17,3909,0,0
2019-05-18,1757,0,0
2019-05-19,1581,0,0
2019-05-20,4160,0,0
2019-05-21,4037,0,0
2019-05-22,4137,0,0
2019-05-23,4028,0,0
2019-05-24,3983,0,0
2019-05-25,1710,0,0
2019-05-26,1679,0,0
2019-05-27,4005,0,0
2019-05-28,4238,0,0
2019-05-29,4172,0,0
2019-05-30,4081,0,0
2019-05-31,3949,0,0
2019-06-01,1764,0,0
2019-06-02,1678,0,0
2019-06-03,4070,0,0
2019-06-04,4069,0,0
2019-06-05,4079,0,0
2019-06-06,1488,0,0
2019-06-07,3739,0,0
2019-06-08,1769,0,0
2019-06-09,1617,0,0
2019-06-10,4093,0,0
2019-06-11,4088,0,0
2019-06-12,4059,0,0
2019-06-13,4030,0,0
2019-06-14,3948,0,0
2019-06-15,1670,0,0
2019-06-16,1693,0,0
2019-06-17,4208,0,0
2019-06-18,4045,0,0
2019-06-19,4063,0,0
2019-06-20,3950,0,0
2019-06-21,3974,0,0
2019-06-22,1684,0,0
2019-06-23,1714,0,0
2019-06-24,3975,0,0
2019-06-25,3988,0,0
2019-06-26,3953,0,0
2019-06-27,3883,0,0
2019-06-28,3734,0,0
2019-06-29,1610,0,0
2019-06-30,1621,0,0
2019-07-01,4235,0,0
2019-07-02,4186,0,0
2019-07-03,4188,0,0
2019-07-04,4201,0,0
2019-07-05,4074,0,0
2019-07-06,1809,0,0
2019-07-07,1672,0,0
2019-07-08,4179,0,0
2019-07-09,4215,0,0
2019-07-10,4209,0,0
2019-07-11,4040,0,0
2019-07-12,4073,0,0
2019-07-13,1830,0,0
2019-07-14,1660,0,0
2019-07-15,4150,0,0
2019-07-16,4101,0,0
2019-07-17,4070,0,0
2019-07-18,3949,0,0
2019-07-19,4039,0,0
2019-07-20,1704,0,0
2019-07-21,1659,0,0
2019-07-22,4097,0,0
2019-07-23,3940,0,0
2019-07-24,3851,0,0
2019-07-25,3959,0,0
2019-07-26,3694,0,0
2019-07-27,1745,0,0
2019-07-28,1534,0,0
2019-07-29,3870,0,0
2019-07-30,3828,0,0
2019-07-31,3560,0,0
2019-08-01,3684,0,0
2019-08-02,3675,0,0
2019-08-03,1808,0,0
2019-08-04,1611,0,0
2019-08-05,4112,0,0
2019-08-06,4044,0,0
2019-08-07,4026,0,0
2019-08-08,3911,0,0
2019-08-09,3823,0,0
2019-08-10,1757,0,0
2019-08-11,1722,0,0
2019-08-12,4006,0,0
2019-08-13,4139,0,0
2019-08-14,3838,0,0
2019-08-15,1449,0,0
2019-08-16,3874,0,0
2019-08-17,1773,0,0
2019-08-18,1614,0,0
2019-08-19,4297,0,0
2019-08-20,4166,0,0
2019-08-21,4254,0,0
2019-08-22,4258,0,0
2019-08-23,4043,0,0
2019-08-24,1768,0,0
2019-08-25,1653,0,0
2019-08-26,4205,0,0
2019-08-27,4226,0,0
2019-08-28,4236,0,0
2019-08-29,4042,0,0
2019-08-30,4055,0,0
2019-08-31,1795,0,0
2019-09-01,1649,0,0
2019-09-02,4187,0,0
2019-09-03,4216,0,0
2019-09-04,4245,0,0
2019-09-05,3970,0,0
2019-09-06,4061,0,0
2019-09-07,1334,0,0
2019-09-08,1662,0,0
2019-09-09,4124,0,0
2019-09-10,3963,0,0
2019-09-11,3817,0,0
2019-09-12,1405,0,0
2019-09-13,1356,0,0
2019-09-14,1376,0,0
2019-09-15,1683,0,0
2019-09-16,4239,0,0
2019-09-17,4188,0,0
2019-09-18,4210,0,0
2019-09-19,4157,0,0
2019-09-20,4001,0,0
2019-09-21,1863,0,0
2019-09-22,1592,0,0
2019-09-23,4188,0,0
2019-09-24,4206,0,0
2019-09-25,4097,0,0
2019-09-26,4237,0,0
2019-09-27,4139,0,0
2019-09-28,1633,0,0
2019-09-29,1684,0,0
2019-09-30,4171,0,0
2019-10-01,4106,0,0
2019-10-02,4200,0,0
2019-10-03,1368,0,0
2019-10-04,4076,0,0
2019-10-05,1882,0,0
2019-10-06,1752,0,0
2019-10-07,4013,0,0
2019-10-08,4216,0,0
2019-10-09,1575,0,0
2019-10-10,4363,0,0
2019-10-11,4070,0,0
2019-10-12,1817,0,0
2019-10-13,1633,0,0
2019-10-14,4246,0,0
2019-10-15,4132,0,0
2019-10-16,4042,0,0
2019-10-17,4166,0,0
2019-10-18,4241,0,0
2019-10-19,1757,0,0
2019-10-20,1625,0,0
2019-10-21,4194,0,0
2019-10-22,4122,0,0
2019-10-23,4190,0,0
2019-10-24,4145,0,0
2019-10-25,3999,0,0
2019-10-26,1756,0,0
2019-10-27,1424,0,0
2019-10-28,4127,0,0
2019-10-29,4147,0,0
2019-10-30,3954,0,0
2019-10-31,3884,0,0
2019-11-01,3957,0,0
2019-11-02,1741,0,0
2019-11-03,1693,0,0
2019-11-04,4141,0,0
2019-11-05,4142,0,0
2019-11-06,4221,0,0
2019-11-07,4225,0,0
2019-11-08,4000,0,0
2019-11-09,1752,0,0
2019-11-10,1548,0,0
2019-11-11,4225,0,0
2019-11-12,4029,0,0
2019-11-13,3925,0,0
2019-11-14,3862,0,0
2019-11-15,3699,0,0
2019-11-16,1516,0,0
2019-11-17,1724,0,0
2019-11-18,3992,0,0
2019-11-19,3979,0,0
2019-11-20,3831,0,0
2019-11-21,3910,0,0
2019-11-22,3666,0,0
2019-11-23,1434,0,0
2019-11-24,1519,0,0
2019-11-25,3888,0,0
2019-11-26,4031,0,0
2019-11-27,3943,0,0
2019-11-28,3780,0,0
2019-11-29,3675,0,0
